comment,cleaned_comment,score1,score2
妻子生的孩子肯定是自己的孩子 但却不一定是丈夫的 要个冠姓权很过分么？ 一点都不过分[给心心],妻子生的孩子肯定是自己的孩子 但却不一定是丈夫的 要个冠姓权很过分么？ 一点都不过分,0.34073961154861454,0.965775842307604
小仙女们，仔细想想，婚姻给女性带来了什么？就是对当代女性的压迫！没有几百万彩礼千万不要结婚啊！,小仙女们，仔细想想，婚姻给女性带来了什么？就是对当代女性的压迫！没有几百万彩礼千万不要结婚啊！,0.12131883789173681,0.965775842307604
"我倒是希望女生只是高攀金钱，学历之类的。那样我就能找到好多女孩儿了。
奈何她们还要颜值，要身高，要家庭背景，要性格温柔无条件宠溺，有责任心，有上进心，家务全包，彩礼三金，买房买车。
我可以很努力呀，但是颜值和身高真的没办法呀[大哭][大哭][大哭]所以果然我还是单着吧，一个人过也挺好的。","我倒是希望女生只是高攀金钱，学历之类的。那样我就能找到好多女孩儿了。
奈何她们还要颜值，要身高，要家庭背景，要性格温柔无条件宠溺，有责任心，有上进心，家务全包，彩礼三金，买房买车。
我可以很努力呀，但是颜值和身高真的没办法呀所以果然我还是单着吧，一个人过也挺好的。",0.34073961154861454,0.965775842307604
很多男的说女的不肯平嫁？不如门当户对的男的平嫁入赘女方家？如果不愿意，那女方不愿意平嫁很难理解？在嫁娶模式下，男下去女上嫁不是很正常？毕竟女方家招入赘，也是往下招的[吃瓜]，这社会本身就是优胜劣汰，条件差的男的本身就是不适合结婚，如果只是恋爱同居，就不存在社会条件得筛选[doge],很多男的说女的不肯平嫁？不如门当户对的男的平嫁入赘女方家？如果不愿意，那女方不愿意平嫁很难理解？在嫁娶模式下，男下去女上嫁不是很正常？毕竟女方家招入赘，也是往下招的，这社会本身就是优胜劣汰，条件差的男的本身就是不适合结婚，如果只是恋爱同居，就不存在社会条件得筛选,0.34073961154861454,0.965775842307604
那个逃跑的父亲的故事里，我作为一个女性，看法是这样的，如果我和我的配偶遇到危险，他选择了自己逃生，我可以接受并表示理解，因为我觉得我和他是平等的。但是如果有孩子在，他丢下孩子跑了，我不接受，因为父母天然就有保护孩子的责任和义务，即使面对求生本能也不行，因为人之所以为人，就是因为人会在某些时候作出违背求生本能的选择。,那个逃跑的父亲的故事里，我作为一个女性，看法是这样的，如果我和我的配偶遇到危险，他选择了自己逃生，我可以接受并表示理解，因为我觉得我和他是平等的。但是如果有孩子在，他丢下孩子跑了，我不接受，因为父母天然就有保护孩子的责任和义务，即使面对求生本能也不行，因为人之所以为人，就是因为人会在某些时候作出违背求生本能的选择。,0.12131883789173681,0.34073961154861454
"因为爱，为什么不愿意为他生个孩子？
那么，因为爱，为什么他看不到她的恐惧？
高龄孕妇的危险，小孩的教育问题等等。","因为爱，为什么不愿意为他生个孩子？
那么，因为爱，为什么他看不到她的恐惧？
高龄孕妇的危险，小孩的教育问题等等。",0.34073961154861454,0.965775842307604
哈哈哈昨天刚有朋友跟我说女人天然会为了喜欢的人生孩子，我说几岁了还搞纯爱啊，反正在我的价值排序里，我的时间大于一切，生养孩子铁定耗时间，还破坏身体，是根本不会出现在我生命里的选项，跟女不女人没关系,哈哈哈昨天刚有朋友跟我说女人天然会为了喜欢的人生孩子，我说几岁了还搞纯爱啊，反正在我的价值排序里，我的时间大于一切，生养孩子铁定耗时间，还破坏身体，是根本不会出现在我生命里的选项，跟女不女人没关系,0.34073961154861454,0.965775842307604
女人生孩子有且只能有一个理由！就是她自己想要孩子，而不能是因为周边任何的压迫。,女人生孩子有且只能有一个理由！就是她自己想要孩子，而不能是因为周边任何的压迫。,0.34073961154861454,0.34073961154861454
这个大姐姐的判断没有问题，男生不是一夜之间长大的，是慢慢长大的。孩子不应该是觉得两个人很相爱，生活很美好，自然而然想要一个孩子，让孩子拥有幸福，拥抱生活吗？我老公不会做家务，不会做饭，可我从没觉得他照顾不好我，就因为他情绪稳定，对待工作有条不紊，面对问题思考解决而不是宣泄情绪，他没有不良爱好，也不会随便欺骗（身边男同事为了在办公室打游戏骗老婆加班，为了不回家带孩子主动加班），不会画饼，他不浪漫，他不做家务并不会影响我对他的信任，我们生孩子之前也好好聊过，确认彼此都觉得是可以跟对方好好生活的，想要一个孩子，并对孩子的未来负责，才觉得要孩子，毕竟婚可以离，但是孩子最好别伤害。再决定要孩子之前，每一次亲亲没有保险措施他绝对不会碰我，他说现在还没有准备好要孩子，不能让我承担风险，甚至不愿意我事后吃紧急避孕药，他说有副作用对我身体不好，事事把我放在首位，尊重我，心疼我，鼓励我，这样的男人算一个成熟的正常的男人吧？果然生孩子期间经历很多痛苦，他都是跟我说别怕有我，别哭不是你的错，没奶就喝奶粉，不想吃的东西就不吃……每个孩子夜闹他都抱着哄着，跟着我妈学怎么跟孩子洗澡穿衣换尿布，所以成熟不是嘴上说我可以，要在日常生活中去做的。,这个大姐姐的判断没有问题，男生不是一夜之间长大的，是慢慢长大的。孩子不应该是觉得两个人很相爱，生活很美好，自然而然想要一个孩子，让孩子拥有幸福，拥抱生活吗？我老公不会做家务，不会做饭，可我从没觉得他照顾不好我，就因为他情绪稳定，对待工作有条不紊，面对问题思考解决而不是宣泄情绪，他没有不良爱好，也不会随便欺骗（身边男同事为了在办公室打游戏骗老婆加班，为了不回家带孩子主动加班），不会画饼，他不浪漫，他不做家务并不会影响我对他的信任，我们生孩子之前也好好聊过，确认彼此都觉得是可以跟对方好好生活的，想要一个孩子，并对孩子的未来负责，才觉得要孩子，毕竟婚可以离，但是孩子最好别伤害。再决定要孩子之前，每一次亲亲没有保险措施他绝对不会碰我，他说现在还没有准备好要孩子，不能让我承担风险，甚至不愿意我事后吃紧急避孕药，他说有副作用对我身体不好，事事把我放在首位，尊重我，心疼我，鼓励我，这样的男人算一个成熟的正常的男人吧？果然生孩子期间经历很多痛苦，他都是跟我说别怕有我，别哭不是你的错，没奶就喝奶粉，不想吃的东西就不吃……每个孩子夜闹他都抱着哄着，跟着我妈学怎么跟孩子洗澡穿衣换尿布，所以成熟不是嘴上说我可以，要在日常生活中去做的。,0.34073961154861454,0.965775842307604
有人说有个孩子会好一点，但是我真的很想说，一旦有了孩子就很难做到像他们这样开诚布公的坐在这里说心里话，有了孩子，天天都是围着孩子转，学费，补习班费，孩子的作业，孩子的吃喝拉撒。基本上两个人就是。两天一小吵，三天一大吵，不成仇人都不错了。而在这种环境下，两个人会为了所谓的孩子假装两个人仍然有感情，然后把自己的憋屈发泄到孩子身上，诸如为了你我们才不离婚，为了你我现在才忍耐的，所以你要听话要对得起我。,有人说有个孩子会好一点，但是我真的很想说，一旦有了孩子就很难做到像他们这样开诚布公的坐在这里说心里话，有了孩子，天天都是围着孩子转，学费，补习班费，孩子的作业，孩子的吃喝拉撒。基本上两个人就是。两天一小吵，三天一大吵，不成仇人都不错了。而在这种环境下，两个人会为了所谓的孩子假装两个人仍然有感情，然后把自己的憋屈发泄到孩子身上，诸如为了你我们才不离婚，为了你我现在才忍耐的，所以你要听话要对得起我。,0.34073961154861454,0.965775842307604
看似聊了又什么都没聊，感觉男方是在期待着挽回婚姻，或者说改善夫妻关系的。女方的状态像，由于以前夫妻生活的缺失也好，一些事情的处理也好都让她失望了是，挣扎过后没得到回应，然后觉得不爱了，但还是渴望爱，但不相信男方会给她爱了。所以想彻底放弃，但男方没做任何错事，仅凭不爱还不足以让她放弃这段婚姻，所以一直在动摇。关上相机，两人彻底放开内心的聊一聊吧。,看似聊了又什么都没聊，感觉男方是在期待着挽回婚姻，或者说改善夫妻关系的。女方的状态像，由于以前夫妻生活的缺失也好，一些事情的处理也好都让她失望了是，挣扎过后没得到回应，然后觉得不爱了，但还是渴望爱，但不相信男方会给她爱了。所以想彻底放弃，但男方没做任何错事，仅凭不爱还不足以让她放弃这段婚姻，所以一直在动摇。关上相机，两人彻底放开内心的聊一聊吧。,0.34073961154861454,0.965775842307604
我觉得话聊到这个份上呢，男方应该主动的去处理离婚这个事情了。女方明确说了，等你出轨，表示说她现在很痛苦，只是在等一个机会，男方说我没法出轨，出于道德也是正常的三观。但是你们讨论的主体是婚姻啊，没有出轨也可以结束这段婚姻，女方明确表示结束婚姻的主动权在你那里，所以无论你是出于爱她还是不爱她，都应该结束掉这段婚姻了,我觉得话聊到这个份上呢，男方应该主动的去处理离婚这个事情了。女方明确说了，等你出轨，表示说她现在很痛苦，只是在等一个机会，男方说我没法出轨，出于道德也是正常的三观。但是你们讨论的主体是婚姻啊，没有出轨也可以结束这段婚姻，女方明确表示结束婚姻的主动权在你那里，所以无论你是出于爱她还是不爱她，都应该结束掉这段婚姻了,0.34073961154861454,0.965775842307604
第三个男士说的是对的。不能因为父母要求结婚去结婚，要因为爱才结婚，你爱我我爱你，想要在一起，还有为了生孩子去结婚也是错的，不结婚也能生孩子,第三个男士说的是对的。不能因为父母要求结婚去结婚，要因为爱才结婚，你爱我我爱你，想要在一起，还有为了生孩子去结婚也是错的，不结婚也能生孩子,0.34073961154861454,0.965775842307604
结婚不生孩子也很爽，跟没结一样哈哈哈哈我就是,结婚不生孩子也很爽，跟没结一样哈哈哈哈我就是,0.34073961154861454,0.965775842307604
不和婆婆住一起，有孩子不是又要婆婆来帮忙带，好矛盾啊[笑哭]这怎么解决,不和婆婆住一起，有孩子不是又要婆婆来帮忙带，好矛盾啊这怎么解决,0.34073961154861454,0.965775842307604
不打算要孩子的人完全没必要结婚。,不打算要孩子的人完全没必要结婚。,0.12131883789173681,0.965775842307604
[笑]结婚？警惕海量个例！生孩子警告！零花钱警告,结婚？警惕海量个例！生孩子警告！零花钱警告,0.03422415769239588,0.965775842307604
男女大学相识相爱毕业就步入婚姻，男方进入金融业，女方考上了京都公务员。期间男方工资从一万慢慢涨到了两万，女方从5千涨到了8千。期间女方花销精打细算，有点扣搜。天降灾祸，婆婆得了癌症晚期，夫妻两把10年积攒的存款全花在治疗上了，女方没有半句怨言，并且在医院身体力行照顾婆婆吃穿洗漱。矛盾来了：女方觉得癌症晚期，时日无多，存款已经清空，并且不愿意去走关系走后门搞特权，不愿借几十万来继续治疗，被男方记恨在心。事后男方借了暧昧女上司几十万来治疗。婆婆去世后双方又因3万与30万的墓地款爆发矛盾，虽然女方后面又借来款项购买了贵的墓地但是也被男方记了一笔。之后男方以无住房无存款有负债没条件养育孩子为由给女方下药打掉了刚怀上的孩子。后续男方以女方在各事上无法提供安全感，强行要和女方离婚，并住进了把借款几十万借条撕掉的暧昧女上司房子里。（女上司多次与女方发生矛盾，有男方与女上司酒店开房说是开会，女上司嘲讽女方无法给男方提供助力等等）,男女大学相识相爱毕业就步入婚姻，男方进入金融业，女方考上了京都公务员。期间男方工资从一万慢慢涨到了两万，女方从5千涨到了8千。期间女方花销精打细算，有点扣搜。天降灾祸，婆婆得了癌症晚期，夫妻两把10年积攒的存款全花在治疗上了，女方没有半句怨言，并且在医院身体力行照顾婆婆吃穿洗漱。矛盾来了：女方觉得癌症晚期，时日无多，存款已经清空，并且不愿意去走关系走后门搞特权，不愿借几十万来继续治疗，被男方记恨在心。事后男方借了暧昧女上司几十万来治疗。婆婆去世后双方又因3万与30万的墓地款爆发矛盾，虽然女方后面又借来款项购买了贵的墓地但是也被男方记了一笔。之后男方以无住房无存款有负债没条件养育孩子为由给女方下药打掉了刚怀上的孩子。后续男方以女方在各事上无法提供安全感，强行要和女方离婚，并住进了把借款几十万借条撕掉的暧昧女上司房子里。（女上司多次与女方发生矛盾，有男方与女上司酒店开房说是开会，女上司嘲讽女方无法给男方提供助力等等）,0.965775842307604,0.965775842307604
结婚生孩子还要顾家，经济独立孤独也很香啊。还是不想结婚[捂眼],结婚生孩子还要顾家，经济独立孤独也很香啊。还是不想结婚,0.34073961154861454,0.965775842307604
我结婚前同居过6年。结婚了。现在没孩子。感觉就不一样[藏狐]我也会给出忠告不要结婚。不是对伴侣没感情。但是就不一样[藏狐]婚姻对女性是种无形的枷锁和束缚。社会给妇女洗脑贤妻良母就是变相的一种嘲笑和挖苦[微笑]。,我结婚前同居过6年。结婚了。现在没孩子。感觉就不一样我也会给出忠告不要结婚。不是对伴侣没感情。但是就不一样婚姻对女性是种无形的枷锁和束缚。社会给妇女洗脑贤妻良母就是变相的一种嘲笑和挖苦。,0.6592603884513855,0.965775842307604
看看现在的教育，医疗，工资收入水平，对养娃失去信心，所以对我而言反推上去不养孩子也就没有婚姻的必要，而且我目前的经济能力根本无法抗住婚姻的压力，另外我喜欢孩子但是不想要孩子，但是结婚以后生娃是必然趋势，我选择放弃。,看看现在的教育，医疗，工资收入水平，对养娃失去信心，所以对我而言反推上去不养孩子也就没有婚姻的必要，而且我目前的经济能力根本无法抗住婚姻的压力，另外我喜欢孩子但是不想要孩子，但是结婚以后生娃是必然趋势，我选择放弃。,0.34073961154861454,0.965775842307604
《彩礼还是要的，嫁妆可以少回》,《彩礼还是要的，嫁妆可以少回》,0.34073961154861454,0.965775842307604
"如果想要孩子，可以结婚，大不了去父留子
如果对孩子没有执念，女孩子大可不必结婚","如果想要孩子，可以结婚，大不了去父留子
如果对孩子没有执念，女孩子大可不必结婚",0.34073961154861454,0.965775842307604
我第一反应是这个孩子肯定有他自己的优点，不然女同学不会向他表白的，无论怎样，被表白都是一件值得高兴的事,我第一反应是这个孩子肯定有他自己的优点，不然女同学不会向他表白的，无论怎样，被表白都是一件值得高兴的事,0.03422415769239588,0.6592603884513855
早不早恋我倒是不在乎，我在乎的事，孩子能跟我聊爱情。哇哦，我感觉特酷的一件事,早不早恋我倒是不在乎，我在乎的事，孩子能跟我聊爱情。哇哦，我感觉特酷的一件事,0.03422415769239588,0.965775842307604
太正常了，大部分人面对不熟悉的事物只有恐惧。我就是这样的，学生时代都没谈过，毕业后就是一直工作，年龄大了就是相亲结婚生孩子一套流程下来。我都不确定我现在的婚姻算不算恋爱的结果。直到现在，我跟我家那位也没什么可聊的，开口谈的都是孩子的事。,太正常了，大部分人面对不熟悉的事物只有恐惧。我就是这样的，学生时代都没谈过，毕业后就是一直工作，年龄大了就是相亲结婚生孩子一套流程下来。我都不确定我现在的婚姻算不算恋爱的结果。直到现在，我跟我家那位也没什么可聊的，开口谈的都是孩子的事。,0.34073961154861454,0.965775842307604
父母不会劝你恋爱，他们只会劝你结婚生孩子，恋爱不在他们考虑范围内[无语][无语][无语],父母不会劝你恋爱，他们只会劝你结婚生孩子，恋爱不在他们考虑范围内,0.34073961154861454,0.965775842307604
主要是家庭，小城市农村家庭父母压根对孩子的事业发展无所谓的，最重要是要传宗接代[脱单doge],主要是家庭，小城市农村家庭父母压根对孩子的事业发展无所谓的，最重要是要传宗接代,0.34073961154861454,0.965775842307604
up主说的挺好的，细节不一定对，理解她说的精髓就好。我有个朋友就是，她父母都是教授，老公父母山区住山顶那种，各种观念不合，孩子生病了，男方妈妈不让看病，说哪有那么娇贵。你说你男朋友家里不一定就是这样的人，但是也没法保证他家里就一定不是这样的,up主说的挺好的，细节不一定对，理解她说的精髓就好。我有个朋友就是，她父母都是教授，老公父母山区住山顶那种，各种观念不合，孩子生病了，男方妈妈不让看病，说哪有那么娇贵。你说你男朋友家里不一定就是这样的人，但是也没法保证他家里就一定不是这样的,0.34073961154861454,0.965775842307604
姐姐说的是有一定道理，但问题是每一个阶层它都有自己的消费观和行为模式，都有其缺陷，你过度吹捧了富人家的孩子潜质。父母牛逼孩子资质各方面都非常平庸的很多。一旦大家要涉及结婚生孩子组建家庭这种问题，并不是在于女方想找什么样的男孩，而在于女方能找到什么男孩，哪样的男孩看的上她。门当户对的，双方家境都优越，都不受气都不能忍耐，那也不一定能过得下去，那像女生如果自己条件一般家里情况比较好，她长相不好，身高不好，脾气不好，工作不好，想找同等阶层看得上眼的难度也不可能吧（例如长相好，身高好，学历好，像这种男生可以找更好的），大家给她介绍的可能也是各方面非常平庸的，但家里有点钱的那种，那这种情况下她能看得上吗，两个人一起过可以望见的生活，她面对着另一个翻版的自己。如果看得通透的，双方都想过安稳日子的，也许双方能够和和睦睦，知根知底，日子过得也蛮不错，维持在一个不拖累父母，较为平稳的水平。但是哪怕女方选择了这种能力强的潜力股，那你有没有想过她也是在投资，能够让自己的家族不仅维持住父母的水平，甚至超越父母的水平，孩子下一代的基因也能得到改善。这种东西呢，大家都很清楚，其实也都明白，结婚讲究个利益互换，但是，你想挑别人先看看自己能提供什么，这样的女方必定是要扶一下贫，而且要懂得和完全不一样阶层家庭相处的智慧，能够拿捏住对方的家庭，能做到这一点的女生从长远来看也不好说人家一定是选择了差的生活，双方都是适合过日子的人，能够互相磨合，识大体，那也是可以的。但凡能结婚的一律尊重祝福就行了，什么锅配什么盖儿，这绝对是互有所需，看起来差距多大都一定有互相能弥补过来的地方。能找到门当户对各方面自己都看得上的，富二代女又不是傻去找农村top。[tv_皱眉],姐姐说的是有一定道理，但问题是每一个阶层它都有自己的消费观和行为模式，都有其缺陷，你过度吹捧了富人家的孩子潜质。父母牛逼孩子资质各方面都非常平庸的很多。一旦大家要涉及结婚生孩子组建家庭这种问题，并不是在于女方想找什么样的男孩，而在于女方能找到什么男孩，哪样的男孩看的上她。门当户对的，双方家境都优越，都不受气都不能忍耐，那也不一定能过得下去，那像女生如果自己条件一般家里情况比较好，她长相不好，身高不好，脾气不好，工作不好，想找同等阶层看得上眼的难度也不可能吧（例如长相好，身高好，学历好，像这种男生可以找更好的），大家给她介绍的可能也是各方面非常平庸的，但家里有点钱的那种，那这种情况下她能看得上吗，两个人一起过可以望见的生活，她面对着另一个翻版的自己。如果看得通透的，双方都想过安稳日子的，也许双方能够和和睦睦，知根知底，日子过得也蛮不错，维持在一个不拖累父母，较为平稳的水平。但是哪怕女方选择了这种能力强的潜力股，那你有没有想过她也是在投资，能够让自己的家族不仅维持住父母的水平，甚至超越父母的水平，孩子下一代的基因也能得到改善。这种东西呢，大家都很清楚，其实也都明白，结婚讲究个利益互换，但是，你想挑别人先看看自己能提供什么，这样的女方必定是要扶一下贫，而且要懂得和完全不一样阶层家庭相处的智慧，能够拿捏住对方的家庭，能做到这一点的女生从长远来看也不好说人家一定是选择了差的生活，双方都是适合过日子的人，能够互相磨合，识大体，那也是可以的。但凡能结婚的一律尊重祝福就行了，什么锅配什么盖儿，这绝对是互有所需，看起来差距多大都一定有互相能弥补过来的地方。能找到门当户对各方面自己都看得上的，富二代女又不是傻去找农村top。,0.34073961154861454,0.965775842307604
说实话不能。我朋友的老公山东农村的，她是北京朝阳的，想想差距吧，她现在后悔了，可是孩子都生了俩了，想离婚也晚了。因为喜欢走到一起，因为生活柴米油盐以及消费水平不一样，总是吵架。如果离婚一人带走一个，但是北京各种资源肯定比山东好。所以凑合过呢。男方妈妈因为身体不好，常年住医院就算回家也是住几天。[笑哭][笑哭][笑哭],说实话不能。我朋友的老公山东农村的，她是北京朝阳的，想想差距吧，她现在后悔了，可是孩子都生了俩了，想离婚也晚了。因为喜欢走到一起，因为生活柴米油盐以及消费水平不一样，总是吵架。如果离婚一人带走一个，但是北京各种资源肯定比山东好。所以凑合过呢。男方妈妈因为身体不好，常年住医院就算回家也是住几天。,0.34073961154861454,0.965775842307604
同学干部家庭嫁个农村男生，我去随礼时是就着苍蝇吃的席，内心十分不爽。对了，女方父母国企领导，女方自己是医生，男方家里没多少地，男方没工作，有案底，没有彩礼，嫁妆和婚房自备，男方长相一般平常人，优点是会哄女孩子。不知道他们的未来怎么样，但是我知道恋爱脑真的很可怕,同学干部家庭嫁个农村男生，我去随礼时是就着苍蝇吃的席，内心十分不爽。对了，女方父母国企领导，女方自己是医生，男方家里没多少地，男方没工作，有案底，没有彩礼，嫁妆和婚房自备，男方长相一般平常人，优点是会哄女孩子。不知道他们的未来怎么样，但是我知道恋爱脑真的很可怕,0.34073961154861454,0.965775842307604
