comment,cleaned_comment,score1,score2
"我特喵的吐了，我家里人跟我说上完大学再谈恋爱，我现在上完了，他们问我为啥还没对象，啥时候能抱我的孙子。
实话说，单身这么多年，我自己不具备谈恋爱的资格了，别人多多少少有点惊讶，就我在情感方面跟个憨批似的，能找到对象就怪了","我特喵的吐了，我家里人跟我说上完大学再谈恋爱，我现在上完了，他们问我为啥还没对象，啥时候能抱我的孙子。
实话说，单身这么多年，我自己不具备谈恋爱的资格了，别人多多少少有点惊讶，就我在情感方面跟个憨批似的，能找到对象就怪了",0.3594573740249155,1.0
看多了这些，怎么谈恋爱，全是警戒心,看多了这些，怎么谈恋爱，全是警戒心,0.3594573740249155,1.0
总体来说，男生不谈恋爱，会很无聊。,总体来说，男生不谈恋爱，会很无聊。,0.3594573740249155,1.0
"你说的大差不差  一般女性这样   其实一般男性很多也差不多   
男性可能概率还大点 我是男的
不建议20岁之前谈恋爱  
不建议女的随便把自己交出去
男的就是那种得不到在骚动  得到了不会珍惜
那种好男人其实挺少的  
谈恋爱就谈恋爱  尽量感情上交流  
拒绝肉体接触能解决90%的垃圾人
男女都适用","你说的大差不差  一般女性这样   其实一般男性很多也差不多   
男性可能概率还大点 我是男的
不建议20岁之前谈恋爱  
不建议女的随便把自己交出去
男的就是那种得不到在骚动  得到了不会珍惜
那种好男人其实挺少的  
谈恋爱就谈恋爱  尽量感情上交流  
拒绝肉体接触能解决90%的垃圾人
男女都适用",0.3594573740249155,1.0
不同意 大学应该尽量能去谈恋爱 但是不提倡为了恋爱要死要活 该分手该考研就果断 不要拉拉扯扯 人生体验真的很宝贵,不同意 大学应该尽量能去谈恋爱 但是不提倡为了恋爱要死要活 该分手该考研就果断 不要拉拉扯扯 人生体验真的很宝贵,0.3594573740249155,1.0
其实桃大的意思是 大学不是不可以谈恋爱 只是不要投入太多 要以自我为中心 这中间双方磨合体验情感也未尝不可,其实桃大的意思是 大学不是不可以谈恋爱 只是不要投入太多 要以自我为中心 这中间双方磨合体验情感也未尝不可,0.3594573740249155,1.0
早吃亏优于晚吃亏，疼过以后就不会再吃亏了，所以说还是应该去谈恋爱，才能为以后脱敏,早吃亏优于晚吃亏，疼过以后就不会再吃亏了，所以说还是应该去谈恋爱，才能为以后脱敏,0.3594573740249155,1.0
因为不会谈恋爱，大学错过了一个双向暗恋的人[再见]我真棒,因为不会谈恋爱，大学错过了一个双向暗恋的人我真棒,0.3594573740249155,1.0
大学时能谈恋爱还是尽量去多谈，毕业工作之后就很难找到这种纯粹的爱情了[大哭],大学时能谈恋爱还是尽量去多谈，毕业工作之后就很难找到这种纯粹的爱情了,0.3594573740249155,1.0
没钱不配谈恋爱😂,没钱不配谈恋爱😂,0.3594573740249155,1.0
谈恋爱不要紧，别随便开房就行,谈恋爱不要紧，别随便开房就行,0.3594573740249155,1.0
一天从早到晚上课作业到会里工作，忙到死，谈恋爱不是在给自己挤为数不多的时间吗[笑哭][笑哭],一天从早到晚上课作业到会里工作，忙到死，谈恋爱不是在给自己挤为数不多的时间吗,0.3594573740249155,0.33622659986374615
我和刘老师想法是完全一样的，我不想结婚，因此我不想谈恋爱,我和刘老师想法是完全一样的，我不想结婚，因此我不想谈恋爱,0.0,1.0
观点很清晰 不是说你一定不要谈恋爱 而是不要为了谈恋爱而谈恋爱 如果两个人是顺其自然走到一块的 谈次恋爱又为何不可呢  最怕就是你为了满足自己想要谈恋爱的这个需求 而盲目去答应 那样很不负责 更像是过家家,观点很清晰 不是说你一定不要谈恋爱 而是不要为了谈恋爱而谈恋爱 如果两个人是顺其自然走到一块的 谈次恋爱又为何不可呢  最怕就是你为了满足自己想要谈恋爱的这个需求 而盲目去答应 那样很不负责 更像是过家家,0.3594573740249155,1.0
标题不严谨，是不要忘了谈恋爱而谈恋爱，而不是不要谈恋爱。事实也是如此啊，看着别人谈恋爱馋了自己谈了也要谈恋爱，不也很无聊吗？人在饿的时候什么都吃得下,标题不严谨，是不要忘了谈恋爱而谈恋爱，而不是不要谈恋爱。事实也是如此啊，看着别人谈恋爱馋了自己谈了也要谈恋爱，不也很无聊吗？人在饿的时候什么都吃得下,0.3594573740249155,1.0
我一直觉得谈恋爱有助于学习......我大学没怎么学一定是因为没谈恋爱的原因（）,我一直觉得谈恋爱有助于学习......我大学没怎么学一定是因为没谈恋爱的原因（）,0.3594573740249155,1.0
谈恋爱是随缘的[吃瓜],谈恋爱是随缘的,0.3594573740249155,1.0
谈恋爱是自己想谈就能谈的吗，别人根本不喜欢我[笑哭],谈恋爱是自己想谈就能谈的吗，别人根本不喜欢我,0.3594573740249155,1.0
然后研究生时候看到：要不要在研究生期间谈恋爱[doge],然后研究生时候看到：要不要在研究生期间谈恋爱,0.3594573740249155,1.0
的确是这样，生活的开心快乐才是想谈恋爱的初衷。对于谈恋爱我也是不抱希望了，静待有缘人...一个人挺好[笑哭],的确是这样，生活的开心快乐才是想谈恋爱的初衷。对于谈恋爱我也是不抱希望了，静待有缘人...一个人挺好,0.3594573740249155,1.0
我是农村出身的 我很自卑，感觉自己不配谈恋爱,我是农村出身的 我很自卑，感觉自己不配谈恋爱,0.40159477065724175,1.0
"大一 不想谈恋爱
大二大三 我们就是朋友
大四 随时都有时间","大一 不想谈恋爱
大二大三 我们就是朋友
大四 随时都有时间",0.7361487306815024,0.4320558161628193
啊，我大一到目前大三，一直不想谈恋爱，单身太爽了[doge],啊，我大一到目前大三，一直不想谈恋爱，单身太爽了,0.5350482592176715,1.0
"高中谈过，也失望过，然后……大学真不想谈了，累了[捂脸]（事先声明，我男的）
之前跟（异性）朋友聊过往事，高中都谈过，都失望过，一个觉得前男友渣男，一个觉得前女友渣女[笑哭]，所以现在都不想谈了！
一般来说还是做朋友比较好，谈恋爱什么的不稳定……
朋友也可以做很多事啊，只要不越界就好啦！（不是同一年级）一起选同一门外语课，晚上没课的时候去陪她，顺便聊聊天（啥事都能说，只要不越界）[脱单doge]只不过总让别人觉得在谈恋爱而已[捂脸]","高中谈过，也失望过，然后……大学真不想谈了，累了（事先声明，我男的）
之前跟（异性）朋友聊过往事，高中都谈过，都失望过，一个觉得前男友渣男，一个觉得前女友渣女，所以现在都不想谈了！
一般来说还是做朋友比较好，谈恋爱什么的不稳定……
朋友也可以做很多事啊，只要不越界就好啦！（不是同一年级）一起选同一门外语课，晚上没课的时候去陪她，顺便聊聊天（啥事都能说，只要不越界）只不过总让别人觉得在谈恋爱而已",0.3594573740249155,1.0
"作为即将毕业的大四学长
说句实在话 恋爱当然可以谈 
但有一个前提 
不要因为大伙都脱单了而自己也仓促脱单
也不要因为自己特别想谈恋爱而谈恋爱 
感情这事儿 对人不对事 
一定要和自己真的喜欢的人谈恋爱 
对对方一定要有那种 一想到要见面就能情不自禁笑出来的感觉 
人在饿的时候 面对自己不爱吃的东西 也会大快朵颐 
充实自己 不要让谈恋爱 感情之类的成为生活的全部 遇到爱吃的东西 才能真正品尝它的美味","作为即将毕业的大四学长
说句实在话 恋爱当然可以谈 
但有一个前提 
不要因为大伙都脱单了而自己也仓促脱单
也不要因为自己特别想谈恋爱而谈恋爱 
感情这事儿 对人不对事 
一定要和自己真的喜欢的人谈恋爱 
对对方一定要有那种 一想到要见面就能情不自禁笑出来的感觉 
人在饿的时候 面对自己不爱吃的东西 也会大快朵颐 
充实自己 不要让谈恋爱 感情之类的成为生活的全部 遇到爱吃的东西 才能真正品尝它的美味",1.0,1.0
"舍友：想谈恋爱了
宿舍其他人：男的女的？","舍友：想谈恋爱了
宿舍其他人：男的女的？",0.3594573740249155,1.0
想和舍友谈恋爱咋办[笑哭],想和舍友谈恋爱咋办,0.3594573740249155,1.0
"我：想谈恋爱
舍友：滚","我：想谈恋爱
舍友：滚",0.3594573740249155,1.0
中国法律压根就没规定结婚了就不能和别人谈恋爱了，大bug啊,中国法律压根就没规定结婚了就不能和别人谈恋爱了，大bug啊,0.3594573740249155,1.0
敢和同事谈恋爱，是个狠人[doge],敢和同事谈恋爱，是个狠人,0.40159477065724175,1.0
我不反对早恋，但我反对用父母的钱去谈恋爱。,我不反对早恋，但我反对用父母的钱去谈恋爱。,0.3594573740249155,0.4632039205553255
恐婚的人还在乎这些[笑哭]身边恐婚的人有的是父母亲戚齐上阵都拒绝谈恋爱，有的即使对象条件是世俗中的好也只谈恋爱（一般是男方追求，谈的时候说好不结婚）对方反悔谈结婚就分手。家里几个妹妹都恐婚，有个25岁的妹妹跟父亲闹的很僵了，妹妹父亲还是90年代就进成都国企的，她也是成都长大的，二线城市都如此，老家没有读大学（我国大专以下学历占90%以上）的幺妹们更惨。,恐婚的人还在乎这些身边恐婚的人有的是父母亲戚齐上阵都拒绝谈恋爱，有的即使对象条件是世俗中的好也只谈恋爱（一般是男方追求，谈的时候说好不结婚）对方反悔谈结婚就分手。家里几个妹妹都恐婚，有个25岁的妹妹跟父亲闹的很僵了，妹妹父亲还是90年代就进成都国企的，她也是成都长大的，二线城市都如此，老家没有读大学（我国大专以下学历占90%以上）的幺妹们更惨。,0.3594573740249155,1.0
不知道什么时候才能遇见合适的恋爱对象 感觉谈恋爱比各种考试难多了,不知道什么时候才能遇见合适的恋爱对象 感觉谈恋爱比各种考试难多了,0.3594573740249155,1.0
第一次谈恋爱朋友就给我发了这句话：士之耽兮，犹可说也。女之耽兮，不可说也。很可惜当时太上头了，没听进去。诶嘿，结果就惨了[doge]还没谈过的朋友们，请谨记这句至理名言，深刻领悟，因为老祖宗的智慧实在是妙不可言啊[doge],第一次谈恋爱朋友就给我发了这句话：士之耽兮，犹可说也。女之耽兮，不可说也。很可惜当时太上头了，没听进去。诶嘿，结果就惨了还没谈过的朋友们，请谨记这句至理名言，深刻领悟，因为老祖宗的智慧实在是妙不可言啊,0.3594573740249155,1.0
现在很厌男[藏狐]不想谈恋爱不想结婚不想生育,现在很厌男不想谈恋爱不想结婚不想生育,0.3594573740249155,1.0
我21岁只能说我现在完全没有谈恋爱的念头，甚至我现在有点对女人有恐惧感，我都怕我自己在街上不小心碰到某位女同志，然后被挂到网上被人骂[灵魂出窍],我21岁只能说我现在完全没有谈恋爱的念头，甚至我现在有点对女人有恐惧感，我都怕我自己在街上不小心碰到某位女同志，然后被挂到网上被人骂,0.3594573740249155,1.0
现在有些搞性别对立的，让男性觉得谈恋爱就是做舔狗、沸羊羊、供养者，让女性觉得谈恋爱就是学习差、工作差、寄生虫。[笑哭]虽然说不能否定这种情况的确有出现，但是不至于大多数的恋爱关系都是这样啊。,现在有些搞性别对立的，让男性觉得谈恋爱就是做舔狗、沸羊羊、供养者，让女性觉得谈恋爱就是学习差、工作差、寄生虫。虽然说不能否定这种情况的确有出现，但是不至于大多数的恋爱关系都是这样啊。,0.3594573740249155,0.4632039205553255
我也想谈甜甜的恋爱，但现实是我已经28岁了，放老家这个年纪都已经结婚生娃，只能走相亲步入结婚生子，可我不想相亲，我就想谈恋爱啊……,我也想谈甜甜的恋爱，但现实是我已经28岁了，放老家这个年纪都已经结婚生娃，只能走相亲步入结婚生子，可我不想相亲，我就想谈恋爱啊……,0.3594573740249155,1.0
27岁，家里人会说“该谈恋爱了！可以找男朋友了！”[辣眼睛][辣眼睛][辣眼睛]真的觉得很无语，买菜吗？“应该”就可以找到的？,27岁，家里人会说“该谈恋爱了！可以找男朋友了！”真的觉得很无语，买菜吗？“应该”就可以找到的？,0.3594573740249155,1.0
谈恋爱时，身为女孩子也可以去宠男孩子对人家好呀，双向奔赴才是最好的，不过好可惜，我对谈恋爱没有兴趣[歪嘴][歪嘴][歪嘴],谈恋爱时，身为女孩子也可以去宠男孩子对人家好呀，双向奔赴才是最好的，不过好可惜，我对谈恋爱没有兴趣,0.3594573740249155,1.0
就像老师说的！！！这门课不是为了让你学会怎么找对象，怎么谈恋爱，其实是为了更好的与人相处，怎么看待人与人之间的亲密关系，学了这个课可能依旧没有谈恋爱的想法，但是可能会更了解和自己关系好的人，会更好的处理之间的一些情绪！！！！撒花！✿✿ヽ(°▽°)ノ✿,就像老师说的！！！这门课不是为了让你学会怎么找对象，怎么谈恋爱，其实是为了更好的与人相处，怎么看待人与人之间的亲密关系，学了这个课可能依旧没有谈恋爱的想法，但是可能会更了解和自己关系好的人，会更好的处理之间的一些情绪！！！！撒花！✿✿ヽ(°▽°)ノ✿,0.3594573740249155,0.4632039205553255
有这么个玩意，万一开设了恋爱课大家就知道该和什么样的人谈恋爱了，那我们这种滞销货更加合理地滞销了怎么办…,有这么个玩意，万一开设了恋爱课大家就知道该和什么样的人谈恋爱了，那我们这种滞销货更加合理地滞销了怎么办…,0.3594573740249155,1.0
如果是本来学习的人谈恋爱当然影响学习，但总有一些人他们不谈恋爱也不学习[笑哭],如果是本来学习的人谈恋爱当然影响学习，但总有一些人他们不谈恋爱也不学习,0.3594573740249155,1.0
老师告诉我们不要谈恋爱影响学习后来发现根本考不过谈恋爱的人[doge],老师告诉我们不要谈恋爱影响学习后来发现根本考不过谈恋爱的人,0.3594573740249155,1.0
有人认识不到谈恋爱的严重性和危害性 ，我初三谈的，真的是太痛苦了，幸好最后分了，肠子都悔青了，太浪费时间了，而且还要顾及他人的情绪，现在想想我当时脑子真是被驴踢了。反正我觉得吧，初高中谈恋爱的人就是很肤浅，格局太小（不要用极端个例和我杠），反正学习不好的人在学生时代也不配谈恋爱吧，我也是希望高中生都能有点自知之明，而不是落入一见钟情和日久生情的陷阱，目光放长远，追求自己内心真正想要的理想，多陪伴家人才是最重要的，而不是和那些小男朋友小女朋友整日无聊至极的厮混，（而且还认为互相感动），真是肤浅至极。[嗑瓜子]我知道肯定会有人杠我，说我们学校我们年级学霸谈恋爱双双考入清华北大985什么之类的，我只想说，能发表这种评论的里面的主人公肯定不是本人，只是你所见到的听说过的，本来就没有什么真实性，没有必要说看着不舒服就非要举个反例杠我，如果非要杠的，我就暂且认为你很肤浅吧，不过谁肤浅和我没有关系,有人认识不到谈恋爱的严重性和危害性 ，我初三谈的，真的是太痛苦了，幸好最后分了，肠子都悔青了，太浪费时间了，而且还要顾及他人的情绪，现在想想我当时脑子真是被驴踢了。反正我觉得吧，初高中谈恋爱的人就是很肤浅，格局太小（不要用极端个例和我杠），反正学习不好的人在学生时代也不配谈恋爱吧，我也是希望高中生都能有点自知之明，而不是落入一见钟情和日久生情的陷阱，目光放长远，追求自己内心真正想要的理想，多陪伴家人才是最重要的，而不是和那些小男朋友小女朋友整日无聊至极的厮混，（而且还认为互相感动），真是肤浅至极。我知道肯定会有人杠我，说我们学校我们年级学霸谈恋爱双双考入清华北大985什么之类的，我只想说，能发表这种评论的里面的主人公肯定不是本人，只是你所见到的听说过的，本来就没有什么真实性，没有必要说看着不舒服就非要举个反例杠我，如果非要杠的，我就暂且认为你很肤浅吧，不过谁肤浅和我没有关系,0.3594573740249155,1.0
所以谈不谈恋爱决定的是成绩上限吧[热词系列_知识增加],所以谈不谈恋爱决定的是成绩上限吧,0.3594573740249155,1.0
谢谢夸奖！但别捧杀我们这代人，01年的我可以很认真的说，现在的我们是不谈恋爱了反而更缺爱。在情感方面更渣更没有责任心！,谢谢夸奖！但别捧杀我们这代人，01年的我可以很认真的说，现在的我们是不谈恋爱了反而更缺爱。在情感方面更渣更没有责任心！,0.3594573740249155,1.0
换个思路，如果没有房贷车贷要不要二胎就是谈恋爱最好的年纪，那我直接租房不买车不要孩子，将谈一辈子恋爱[doge],换个思路，如果没有房贷车贷要不要二胎就是谈恋爱最好的年纪，那我直接租房不买车不要孩子，将谈一辈子恋爱,0.3594573740249155,1.0
首先我没有贬低女性的价值和地位的意思，其次我尊重每个人的三观多样性。我想说up主有这种观点，肯定是来自于她自身外貌、财力条件，性格，原生家庭，受教育程度等多方面因素的影响，她分享自己的恋爱观，这是她自己的认知，并不一定适用于所有人。人的自信是核心品质，能看的出up是很自信的人，自信的人容易吸引他人，受他人欢迎。我也赞同up的某些观点，确实谈恋爱是一个能让人成长的过程。但是我想说，有人三分钟泡面，有人三小时煲汤，这个社会的人往往都太浮躁，无论如何，做好自己就可以了，坚定自己内心选择的道路。人们往往想在麦田中挑选出最大的麦穗，但是真的有最大的麦穗存在吗？我个人觉得谈恋爱不能是个太随便的过程，不能为了谈恋爱而谈恋爱，经营一段关系本身就是个很耗费精力的事情，如果不觉得自己能维持好一段关系就别轻易开启,首先我没有贬低女性的价值和地位的意思，其次我尊重每个人的三观多样性。我想说up主有这种观点，肯定是来自于她自身外貌、财力条件，性格，原生家庭，受教育程度等多方面因素的影响，她分享自己的恋爱观，这是她自己的认知，并不一定适用于所有人。人的自信是核心品质，能看的出up是很自信的人，自信的人容易吸引他人，受他人欢迎。我也赞同up的某些观点，确实谈恋爱是一个能让人成长的过程。但是我想说，有人三分钟泡面，有人三小时煲汤，这个社会的人往往都太浮躁，无论如何，做好自己就可以了，坚定自己内心选择的道路。人们往往想在麦田中挑选出最大的麦穗，但是真的有最大的麦穗存在吗？我个人觉得谈恋爱不能是个太随便的过程，不能为了谈恋爱而谈恋爱，经营一段关系本身就是个很耗费精力的事情，如果不觉得自己能维持好一段关系就别轻易开启,0.3594573740249155,1.0
但是谈恋爱很费精力，每谈一个都像换了一份新工作，我果然还是适合单着[doge],但是谈恋爱很费精力，每谈一个都像换了一份新工作，我果然还是适合单着,0.3594573740249155,1.0
我觉得谈恋爱这种东西对有的人来说，旱的旱死，涝的涝死[OK]。我有的同学上午分手，下午从鱼塘扶正无缝衔接[微笑]，而有的朋友母单19年，比如我[笑哭]。,我觉得谈恋爱这种东西对有的人来说，旱的旱死，涝的涝死。我有的同学上午分手，下午从鱼塘扶正无缝衔接，而有的朋友母单19年，比如我。,0.3594573740249155,1.0
高中我爸知道我谈恋爱后给我加了一半的生活费[喜极而泣]一上大学就去看八字合不合,高中我爸知道我谈恋爱后给我加了一半的生活费一上大学就去看八字合不合,0.3594573740249155,1.0
老师和家长说恋爱影响学习，可到高中，高考了，谈恋爱的比没谈恋爱的考的分还高。,老师和家长说恋爱影响学习，可到高中，高考了，谈恋爱的比没谈恋爱的考的分还高。,0.40159477065724175,0.4632039205553255
能专心学习的只有那么几年，此时谈恋爱是一个高风险低收益的事儿，而工作呢往后还有好几十年，怕什么[妙啊],能专心学习的只有那么几年，此时谈恋爱是一个高风险低收益的事儿，而工作呢往后还有好几十年，怕什么,0.3594573740249155,0.33622659986374615
个人觉得，往简单上讲，越是贫穷越是资源匮乏的地方，事越多，农村平均结婚年龄是要早好几年的，在农村谈恋爱自然而然就马上要考虑到结婚，而大城市不一样，经济更好，受教育程度更高，思想更自由，不会一谈恋爱就立马想着结婚,个人觉得，往简单上讲，越是贫穷越是资源匮乏的地方，事越多，农村平均结婚年龄是要早好几年的，在农村谈恋爱自然而然就马上要考虑到结婚，而大城市不一样，经济更好，受教育程度更高，思想更自由，不会一谈恋爱就立马想着结婚,0.3594573740249155,1.0
"一、在农村谈恋爱所面临的困难和复杂情况，与在城市谈恋爱不同，涉及到更多家庭、家族和社区等方面的考虑和影响。
00:01 - 谈恋爱需要找对象，要去大城市寻找机会
00:23 - 大城市市场大、资源多，更容易找到合适的对象
01:03 - 在农村谈恋爱容易涉及到两个家庭甚至更多，难度变大
二、在谈恋爱过程中，需要付出更多的精力来对抗负面情绪的倾泻，建议保持独立自主可控，不要跨服，找到合适自己的才是最好的。
03:00 - 谈恋爱需要消耗额外的精力对抗负面情绪
03:15 - 建议谈恋爱时独立自主可控，保证安全，不要跨服或段位
03:53 - 按照规则匹配合适的人，不要想着找高段位的人带你
--本内容由AI视频小助理生成，关注解锁AI助理，由@侈哆 召唤发送","一、在农村谈恋爱所面临的困难和复杂情况，与在城市谈恋爱不同，涉及到更多家庭、家族和社区等方面的考虑和影响。
00:01 - 谈恋爱需要找对象，要去大城市寻找机会
00:23 - 大城市市场大、资源多，更容易找到合适的对象
01:03 - 在农村谈恋爱容易涉及到两个家庭甚至更多，难度变大
二、在谈恋爱过程中，需要付出更多的精力来对抗负面情绪的倾泻，建议保持独立自主可控，不要跨服，找到合适自己的才是最好的。
03:00 - 谈恋爱需要消耗额外的精力对抗负面情绪
03:15 - 建议谈恋爱时独立自主可控，保证安全，不要跨服或段位
03:53 - 按照规则匹配合适的人，不要想着找高段位的人带你
--本内容由AI视频小助理生成，关注解锁AI助理，由@侈哆 召唤发送",0.3594573740249155,1.0
看情况。女博士女硕士都可能找男本科谈恋爱。但是女本科绝不会找男技校职高谈恋爱。个人感觉就这么个区别。大学是个坎,看情况。女博士女硕士都可能找男本科谈恋爱。但是女本科绝不会找男技校职高谈恋爱。个人感觉就这么个区别。大学是个坎,0.40159477065724175,0.4320558161628193
你会找一个比你学历低的女朋友谈恋爱吗？,你会找一个比你学历低的女朋友谈恋爱吗？,0.3594573740249155,1.0
找工作才看学历，谈恋爱更重要的是情商,找工作才看学历，谈恋爱更重要的是情商,0.3594573740249155,1.0
只是人的问题罢了 就谈恋爱结婚而言 同等学历的也不一定谈的成,只是人的问题罢了 就谈恋爱结婚而言 同等学历的也不一定谈的成,0.3594573740249155,1.0
说的有道理，搞得我刚大一 就不想谈恋爱了[大哭][大哭],说的有道理，搞得我刚大一 就不想谈恋爱了,0.3594573740249155,1.0
大学还有一个意义就是谈恋爱。所以要找个妹子多的学校[吃瓜],大学还有一个意义就是谈恋爱。所以要找个妹子多的学校,0.3594573740249155,1.0
都试过 但只要对方态度一变我就emo抽风了 谈恋爱好难,都试过 但只要对方态度一变我就emo抽风了 谈恋爱好难,0.3594573740249155,1.0
是我本人……我不谈恋爱的时候真的是个正常人,是我本人……我不谈恋爱的时候真的是个正常人,0.3594573740249155,1.0
是我了，谈恋爱以后感觉自己逐渐恋爱脑，一定要有人陪，没有谈恋爱的时候也确实没有那么悲观，不是他不好，而是我不适合,是我了，谈恋爱以后感觉自己逐渐恋爱脑，一定要有人陪，没有谈恋爱的时候也确实没有那么悲观，不是他不好，而是我不适合,0.3594573740249155,1.0
难道不是因为谈恋爱很麻烦吗,难道不是因为谈恋爱很麻烦吗,0.3594573740249155,1.0
谈恋爱和结婚本身就是再开业务和副本，[doge]我不乐意，我就想打单人,谈恋爱和结婚本身就是再开业务和副本，我不乐意，我就想打单人,0.3594573740249155,1.0
那为什么要谈恋爱？,那为什么要谈恋爱？,0.3594573740249155,1.0
我跟你差不多  但是我谈恋爱结婚了 说实话  我当时谈恋爱就是跟风 觉得别人谈恋爱 我就谈了  可能是缘分 感情还不错  两年多结婚了  哈哈😄  但是说实话 我觉得还是单身快乐 如果再给我选择 我想保持单身,我跟你差不多  但是我谈恋爱结婚了 说实话  我当时谈恋爱就是跟风 觉得别人谈恋爱 我就谈了  可能是缘分 感情还不错  两年多结婚了  哈哈😄  但是说实话 我觉得还是单身快乐 如果再给我选择 我想保持单身,0.3594573740249155,1.0
安达是痴迷型的，岛村是疏离型的。这两种人谈恋爱确实难度比较高。但是因为岛村其实也很喜欢安达，所以就算疏离型也很宠她。所以最终双方能有happy end。,安达是痴迷型的，岛村是疏离型的。这两种人谈恋爱确实难度比较高。但是因为岛村其实也很喜欢安达，所以就算疏离型也很宠她。所以最终双方能有happy end。,0.3594573740249155,1.0
从根本上解决的方法：不谈恋爱屁事没有[OK],从根本上解决的方法：不谈恋爱屁事没有,0.3594573740249155,1.0
说跑就完了的我是不理解你谈恋爱是为了谈恋爱而谈恋爱还是因为喜欢对方而谈恋爱，“跑就完了”这种事情谁能做得到，如果真的爱对方的话最开始肯定是想修补的啊，修补不成功了受到伤害了才存在一个“跑”吧。我是不觉得有人能做到看到所爱的人有某种方面的问题就直接跑的。,说跑就完了的我是不理解你谈恋爱是为了谈恋爱而谈恋爱还是因为喜欢对方而谈恋爱，“跑就完了”这种事情谁能做得到，如果真的爱对方的话最开始肯定是想修补的啊，修补不成功了受到伤害了才存在一个“跑”吧。我是不觉得有人能做到看到所爱的人有某种方面的问题就直接跑的。,0.3594573740249155,1.0
大部分相似[无语]不谈恋爱的时候哥一身轻松对大部分事情都无所吊谓，一谈恋爱就唯唯诺诺小心翼翼[星瞳_放过我吧],大部分相似不谈恋爱的时候哥一身轻松对大部分事情都无所吊谓，一谈恋爱就唯唯诺诺小心翼翼,0.3594573740249155,1.0
监控我？我这么一听我都不想跟我自己谈恋爱了。。[捂脸],监控我？我这么一听我都不想跟我自己谈恋爱了。。,0.40159477065724175,1.0
谈恋爱的人是这样的，只要牵牵小手亲亲嘴就行了，而我们玩游戏的人则要考虑的事情就多了,谈恋爱的人是这样的，只要牵牵小手亲亲嘴就行了，而我们玩游戏的人则要考虑的事情就多了,0.3594573740249155,1.0
母胎Solo，看了以后更不想谈恋爱了。,母胎Solo，看了以后更不想谈恋爱了。,0.3594573740249155,1.0
想要听谈恋爱问题的讲解[星星眼]@学长学姐考研小屋,想要听谈恋爱问题的讲解@学长学姐考研小屋,0.3594573740249155,1.0
要恋爱，先谈钱，谈好了再谈恋爱，不谈好省的恋爱浪费感情,要恋爱，先谈钱，谈好了再谈恋爱，不谈好省的恋爱浪费感情,0.3594573740249155,1.0
谈恋爱？[吃瓜]不存在的，还是一个人香,谈恋爱？不存在的，还是一个人香,0.3594573740249155,1.0
