comment,cleaned_comment,score1,score2
"科幻片真的在身边的，朋友们，我当年被校园霸凌结束，被一个渣男追了三个月追到手，被PUA一年之类之类的，还有小时候各种各样的男性阴影，特别厌恶男人，害怕男人，去男人多的地方就很不安，但是我现在这个男友，我学校的动漫社社团学长，已经毕业了，在社团里慢慢聊熟到一个小群，我加了他，他也刚好要回本地，我就不知道为什么，我直觉在拖着我走（像我高中的朋友，我社恐，但是看见她我就疯狂地搭话，想和她玩，现在是很好的朋友）我立马请他线下和我一起玩，我们去了咖啡店，然后我一直在欣赏他，都没怎么玩手机，很奇怪，感觉他给我的气质就是很让我安心，回去之后没过多久我就暗示他，介不介意年龄差的恋爱，他表现得不介意之后我就直接跟他说我要追你了，然后也是过了好几个月，前面都是我在死缠烂打，但他也不会不理我，会好好地回复我的分享，不过也很冷漠就是了，从三月开始我追他，直到七月份，他终于变得热情，同意了我的追求，现在我们在一起已经快要一年半了，如果算上我喜欢他的时间，都有两年了，我们都没什么钱，我刚高中毕业，他刚进合同编，他还买了我们都喜欢的房子，规划了我的地盘，买的我喜欢的中间层，还跟我说等我大学毕业了再说帮他一起还房贷的事情，这些年他辛苦一点，所以我也没有辜负他，我们最日常的活动就是不花钱的散步和不花钱的小电驴兜风（我开我爸爸的电驴），我和他都很天真，还互相约定，爸妈不给彩礼嫁妆，因为是我和他组成家庭，他们可以给红包，但不能给太多，毕竟不是卖女儿卖儿子的交易。
他治愈了我的恐男，我也治愈了他的自卑，他爱着我，我也爱着他，爱应该能给人力量才对，愿我们都能坚守初心，快餐恋爱重油重盐，我们从插秧开始，健康！强大！","科幻片真的在身边的，朋友们，我当年被校园霸凌结束，被一个渣男追了三个月追到手，被PUA一年之类之类的，还有小时候各种各样的男性阴影，特别厌恶男人，害怕男人，去男人多的地方就很不安，但是我现在这个男友，我学校的动漫社社团学长，已经毕业了，在社团里慢慢聊熟到一个小群，我加了他，他也刚好要回本地，我就不知道为什么，我直觉在拖着我走（像我高中的朋友，我社恐，但是看见她我就疯狂地搭话，想和她玩，现在是很好的朋友）我立马请他线下和我一起玩，我们去了咖啡店，然后我一直在欣赏他，都没怎么玩手机，很奇怪，感觉他给我的气质就是很让我安心，回去之后没过多久我就暗示他，介不介意年龄差的恋爱，他表现得不介意之后我就直接跟他说我要追你了，然后也是过了好几个月，前面都是我在死缠烂打，但他也不会不理我，会好好地回复我的分享，不过也很冷漠就是了，从三月开始我追他，直到七月份，他终于变得热情，同意了我的追求，现在我们在一起已经快要一年半了，如果算上我喜欢他的时间，都有两年了，我们都没什么钱，我刚高中毕业，他刚进合同编，他还买了我们都喜欢的房子，规划了我的地盘，买的我喜欢的中间层，还跟我说等我大学毕业了再说帮他一起还房贷的事情，这些年他辛苦一点，所以我也没有辜负他，我们最日常的活动就是不花钱的散步和不花钱的小电驴兜风（我开我爸爸的电驴），我和他都很天真，还互相约定，爸妈不给彩礼嫁妆，因为是我和他组成家庭，他们可以给红包，但不能给太多，毕竟不是卖女儿卖儿子的交易。
他治愈了我的恐男，我也治愈了他的自卑，他爱着我，我也爱着他，爱应该能给人力量才对，愿我们都能坚守初心，快餐恋爱重油重盐，我们从插秧开始，健康！强大！",0.34073961154861454,0.965775842307604
好久没点开钟噜的视频了 最近有个女孩有点心动 所以又阴差阳错的看完了这期的视频 感觉这期视频作为男生来说更适合自省 但是 我想说的是 被出轨我觉得并不难以启齿 受伤害的人不该羞愧 还有 下跪确实低成本 但如果那个男的很笨拙的话 下跪确实是他最大的诚意的 呃 只是都下跪了 这真的是一段健康的恋爱关系吗,好久没点开钟噜的视频了 最近有个女孩有点心动 所以又阴差阳错的看完了这期的视频 感觉这期视频作为男生来说更适合自省 但是 我想说的是 被出轨我觉得并不难以启齿 受伤害的人不该羞愧 还有 下跪确实低成本 但如果那个男的很笨拙的话 下跪确实是他最大的诚意的 呃 只是都下跪了 这真的是一段健康的恋爱关系吗,0.34073961154861454,0.34073961154861454
"分手是我先提的，7月11日晚上，我的原话是“如果在一起让你觉得痛苦的话，我想是不是我离开会比较好”她哭了，说完我就后悔了，不忍心看她这样难过，我们抱在一起哭了好久，我的身体都忍不住的颤抖起来，那天没分成。她觉得我应该付出更多的时间去对待她才体现出她的价值，主动联系我，主动找我会让她觉得是件很廉价的事情，不管是在公司楼下等下班，还是健身房，一开始是觉得我等的不耐烦，她提出来我就改了，我愿意去等，发自内心的等，她最大的毛病就是忍着不说，并把“有心者不用教无心者教不会”“很多事情我说出来了就没意思了，很多事情我说出来你给我和你给我感觉就不一样了。我说了你去做和我不说你去做是不一样的”“不相信爱一个人的时候需要教，不需要去教，爱是本能”这种话常提起，不提需求不表明想要什么，我怎么会知道，但凡提起过，比如想要露营，我没有装备我也说有了马上去买了，想试新拍子，我直接送一把，喜欢仪式感，6.18我花时间花精力提前去正式约会的地方布置鲜花气球音乐，想要的我已经竭尽全力给了，从不要求我什么反而是对我最难的要求了。
昨天我也不是去纠缠的，还给的她东西你也看到了，我没想到会闹得这么难堪，两个人的事搞得最后人尽皆知，7点左右在公司楼下等开完会，发现人早就走了，8点在健身房等，等着和波波一起练完，10点在摆摊等，4个小时等待耐心已经足够了，我至少问了3次“话还有的谈吗？”她的回答都是“我已经跟你讲清楚了”然后自顾自的健身，打游戏，我不明白为什么解释的机会都没有，我在她这学到的最后一课就是不要跟女生讲道理，我在沟通过程中会陷入不自觉的去讨论谁对谁错的困境，她讲究细节，但是我给的细节又不是她想要的，所以在心里默默扣分并记着扣分项。","分手是我先提的，7月11日晚上，我的原话是“如果在一起让你觉得痛苦的话，我想是不是我离开会比较好”她哭了，说完我就后悔了，不忍心看她这样难过，我们抱在一起哭了好久，我的身体都忍不住的颤抖起来，那天没分成。她觉得我应该付出更多的时间去对待她才体现出她的价值，主动联系我，主动找我会让她觉得是件很廉价的事情，不管是在公司楼下等下班，还是健身房，一开始是觉得我等的不耐烦，她提出来我就改了，我愿意去等，发自内心的等，她最大的毛病就是忍着不说，并把“有心者不用教无心者教不会”“很多事情我说出来了就没意思了，很多事情我说出来你给我和你给我感觉就不一样了。我说了你去做和我不说你去做是不一样的”“不相信爱一个人的时候需要教，不需要去教，爱是本能”这种话常提起，不提需求不表明想要什么，我怎么会知道，但凡提起过，比如想要露营，我没有装备我也说有了马上去买了，想试新拍子，我直接送一把，喜欢仪式感，6.18我花时间花精力提前去正式约会的地方布置鲜花气球音乐，想要的我已经竭尽全力给了，从不要求我什么反而是对我最难的要求了。
昨天我也不是去纠缠的，还给的她东西你也看到了，我没想到会闹得这么难堪，两个人的事搞得最后人尽皆知，7点左右在公司楼下等开完会，发现人早就走了，8点在健身房等，等着和波波一起练完，10点在摆摊等，4个小时等待耐心已经足够了，我至少问了3次“话还有的谈吗？”她的回答都是“我已经跟你讲清楚了”然后自顾自的健身，打游戏，我不明白为什么解释的机会都没有，我在她这学到的最后一课就是不要跟女生讲道理，我在沟通过程中会陷入不自觉的去讨论谁对谁错的困境，她讲究细节，但是我给的细节又不是她想要的，所以在心里默默扣分并记着扣分项。",0.34073961154861454,0.965775842307604
"女生，前两天被分手了，我们从来不吵架，感觉都是互相把对对方的不满放在心里，分手的时候他说我不知道什么是爱，可能就像视频里说的一样吧，我经常给他送一些吃的，在半夜送他去医院，给他学习资料和经验，就像视频里一样在他看来他觉得我的爱是低成本付出，分手的时候他说我没看到他的付出，出去玩他都会做攻略，会抢着买单，会在我难以抉择的时候给我提供意见，会在我难过的时候陪我出去散步，会为了我推掉朋友的聚会，我第一次谈恋爱，一开始会被网上的一些二极管言论影响，一开始我确实没看到他的这些付出，所以跟他发过一次脾气，后来慢慢意识到了也就没再说了，没想到他一直都没有过去这个坎，他一直记到了分手，我只觉得好笑，我也出去抢着付款，事实来说，其实我们付款次数几乎是一样的，有的时候他付饭钱我就会主动买奶茶，买电影票，一开始出去确实是他做攻略，我没想到他会有怨言，他不想做的时候我也会去做，再说我们还是大学生也没有多少次出去旅游的机会，就三次旅游两次他做攻略一次我做，但是他一直记挂着，他就觉得他付出了他亏了，到后面连出去吃饭找饭店也不愿意，一直让我去找，我不觉得让我去做攻略找饭店有什么亏不亏的，只是我觉得我比较宅很少出去玩他很喜欢跟朋友出去吃吃喝喝，所以我不太知道哪些地方好吃，我的想法就是他比较知道哪些好吃就让他来挑，听他安排，我不觉得这有什么，直到分手那天我才知道他觉得这是他的付出他亏了，我们明明在一个学校一个专业，一个星期也不见得见一次面，有的时候偶尔想他了让他陪我出来逛逛，或者周末出来吃顿饭，可是他可以跟朋友一个星期都在外面吃饭，跟我就觉得是付出是为我做的事我要感恩，直到分手我也才知道他觉得跟我出去他推掉了朋友的聚会，这也是他的付出他亏了。

说这么多除了发泄，也想跟大家说，不要在网上听到一些建议就往对象身上套，要用心去体会你们的关系，TA到底在不在意你，不是看具体某一个行动，而是用心去体会，这是我学会的很宝贵的经验。","女生，前两天被分手了，我们从来不吵架，感觉都是互相把对对方的不满放在心里，分手的时候他说我不知道什么是爱，可能就像视频里说的一样吧，我经常给他送一些吃的，在半夜送他去医院，给他学习资料和经验，就像视频里一样在他看来他觉得我的爱是低成本付出，分手的时候他说我没看到他的付出，出去玩他都会做攻略，会抢着买单，会在我难以抉择的时候给我提供意见，会在我难过的时候陪我出去散步，会为了我推掉朋友的聚会，我第一次谈恋爱，一开始会被网上的一些二极管言论影响，一开始我确实没看到他的这些付出，所以跟他发过一次脾气，后来慢慢意识到了也就没再说了，没想到他一直都没有过去这个坎，他一直记到了分手，我只觉得好笑，我也出去抢着付款，事实来说，其实我们付款次数几乎是一样的，有的时候他付饭钱我就会主动买奶茶，买电影票，一开始出去确实是他做攻略，我没想到他会有怨言，他不想做的时候我也会去做，再说我们还是大学生也没有多少次出去旅游的机会，就三次旅游两次他做攻略一次我做，但是他一直记挂着，他就觉得他付出了他亏了，到后面连出去吃饭找饭店也不愿意，一直让我去找，我不觉得让我去做攻略找饭店有什么亏不亏的，只是我觉得我比较宅很少出去玩他很喜欢跟朋友出去吃吃喝喝，所以我不太知道哪些地方好吃，我的想法就是他比较知道哪些好吃就让他来挑，听他安排，我不觉得这有什么，直到分手那天我才知道他觉得这是他的付出他亏了，我们明明在一个学校一个专业，一个星期也不见得见一次面，有的时候偶尔想他了让他陪我出来逛逛，或者周末出来吃顿饭，可是他可以跟朋友一个星期都在外面吃饭，跟我就觉得是付出是为我做的事我要感恩，直到分手我也才知道他觉得跟我出去他推掉了朋友的聚会，这也是他的付出他亏了。

说这么多除了发泄，也想跟大家说，不要在网上听到一些建议就往对象身上套，要用心去体会你们的关系，TA到底在不在意你，不是看具体某一个行动，而是用心去体会，这是我学会的很宝贵的经验。",0.34073961154861454,0.965775842307604
"本恋爱小白有个问题
什么才是高成本付出/照顾
（我是真不知道","本恋爱小白有个问题
什么才是高成本付出/照顾
（我是真不知道",0.34073961154861454,0.965775842307604
我遇到个问题：我加了我女朋友闺蜜的抖音号，我女朋友看到后问我有什么企图，我当时都懵了，我说我没有任何企图，纯粹是因为是你朋友我才关注的，然后就冷战了，我跟她说我在她住的那栋楼后面等她(当时还在下中雨)，好好聊聊解决问题，等了一个半小时， 中途也电话和消息了都没用，我就回去了，后来她回复说我们分手吧。我不知道为什么既然有矛盾了为什么不能聊呢，问题解决不了再分手也行啊。,我遇到个问题：我加了我女朋友闺蜜的抖音号，我女朋友看到后问我有什么企图，我当时都懵了，我说我没有任何企图，纯粹是因为是你朋友我才关注的，然后就冷战了，我跟她说我在她住的那栋楼后面等她(当时还在下中雨)，好好聊聊解决问题，等了一个半小时， 中途也电话和消息了都没用，我就回去了，后来她回复说我们分手吧。我不知道为什么既然有矛盾了为什么不能聊呢，问题解决不了再分手也行啊。,0.34073961154861454,0.965775842307604
对于低成本付出深有体会，这些只在刚开始谈恋爱是加分项，后面处久了更重要的是下意识间里条件反射的为你考虑，生活上，工作上，以及双方情绪上。,对于低成本付出深有体会，这些只在刚开始谈恋爱是加分项，后面处久了更重要的是下意识间里条件反射的为你考虑，生活上，工作上，以及双方情绪上。,0.34073961154861454,0.965775842307604
怎么说呢，我也是刚刚分手。这次分手的导火索是因为我两个因为八天没说话，八天前夜里我两吵架了，我找她想解决问题，她不回我她打游戏，她分手的时候说我生气怎么可能找你，我已经姿态很低了，后面我生气，又加上干暑假工心情烦躁没时间想那么多这些东西，她天天闲着在家待着，一条消息不发给我，等我发，最后还不是她说的分手。最后分手的时候还说我很多问题，我俩之前没在一起的时候闹掰过一次，我说过分的话对她有影响，她后面也原谅我了，重新开始之后我根本没有说过一次了，但她一直放在心里。她很能忍，很多问题从来不提，我解释过得，依旧会说我再提出一遍，直到最后所有的问题都说出来了，他就是像你说的那种人一样，你前女友的话她也对我说过，简直一模一样。最后我找她想解决问题，她发完分手消息就删了我，我还找朋友联系她，她依旧坚决，她说自己一个人挺开心的，我好像让她多了几分忧愁。,怎么说呢，我也是刚刚分手。这次分手的导火索是因为我两个因为八天没说话，八天前夜里我两吵架了，我找她想解决问题，她不回我她打游戏，她分手的时候说我生气怎么可能找你，我已经姿态很低了，后面我生气，又加上干暑假工心情烦躁没时间想那么多这些东西，她天天闲着在家待着，一条消息不发给我，等我发，最后还不是她说的分手。最后分手的时候还说我很多问题，我俩之前没在一起的时候闹掰过一次，我说过分的话对她有影响，她后面也原谅我了，重新开始之后我根本没有说过一次了，但她一直放在心里。她很能忍，很多问题从来不提，我解释过得，依旧会说我再提出一遍，直到最后所有的问题都说出来了，他就是像你说的那种人一样，你前女友的话她也对我说过，简直一模一样。最后我找她想解决问题，她发完分手消息就删了我，我还找朋友联系她，她依旧坚决，她说自己一个人挺开心的，我好像让她多了几分忧愁。,0.34073961154861454,0.965775842307604
我跟男朋友在一起一年半了，他一直对我很好，但是现在测出来他是表演型人格，我觉得他是发自真心对我好的，为了我房子也买了，也做了很多很多事情，我是不是应该忽视这个人格检测的事情啊[笑哭][笑哭],我跟男朋友在一起一年半了，他一直对我很好，但是现在测出来他是表演型人格，我觉得他是发自真心对我好的，为了我房子也买了，也做了很多很多事情，我是不是应该忽视这个人格检测的事情啊,0.34073961154861454,0.965775842307604
"以前有传宗接代的社会要求、风气要求和长辈要求，但是新时代+独生一代+高速30年，造成从90后至今的思想完全不同，衣食无忧、父母包容、高等教育、工作节奏加速、无兄弟姐妹和家族压力，他们就像被刷机一样，来到了一个和30年前完全不同的世界，自然会有完全不同的，更自我，更现实的想法，也不需要搭伙。更追求本能的喜欢和爱慕，更享受这个过程而不是领证这个形式。

但不可能没有缺点，爱情这个东西燃起来快，但很难长期单独保鲜，因为恋爱过程和身体结合，就是爱情的所有内容，领证、生娃和爱情其实没有太多关联，难道带了套就没有爱情了？更多是一个所谓的见证，但是这个见证背负的东西太多，直接上升了家庭的交流和法律的关系，所以恋爱者多，长期恋爱后走入婚姻的少，走入领证这步，更需要依靠青梅竹马，学生友情，怀孕情亲等为纽带辅佐。","以前有传宗接代的社会要求、风气要求和长辈要求，但是新时代+独生一代+高速30年，造成从90后至今的思想完全不同，衣食无忧、父母包容、高等教育、工作节奏加速、无兄弟姐妹和家族压力，他们就像被刷机一样，来到了一个和30年前完全不同的世界，自然会有完全不同的，更自我，更现实的想法，也不需要搭伙。更追求本能的喜欢和爱慕，更享受这个过程而不是领证这个形式。

但不可能没有缺点，爱情这个东西燃起来快，但很难长期单独保鲜，因为恋爱过程和身体结合，就是爱情的所有内容，领证、生娃和爱情其实没有太多关联，难道带了套就没有爱情了？更多是一个所谓的见证，但是这个见证背负的东西太多，直接上升了家庭的交流和法律的关系，所以恋爱者多，长期恋爱后走入婚姻的少，走入领证这步，更需要依靠青梅竹马，学生友情，怀孕情亲等为纽带辅佐。",0.34073961154861454,0.8828810091242195
我特别喜欢我男朋友，他喜欢天文，愿意陪我去看小鸟，喜欢二次元，喜欢打游戏。男朋友不善言辞但是很温柔很聪明。我爸也是这样的闷葫芦，区别在于我爸玩红白机看变形金刚，男朋友玩Switch，看高达看EVA。我爸不懂自然科学，有时胡说八道，而男朋友是真懂。,我特别喜欢我男朋友，他喜欢天文，愿意陪我去看小鸟，喜欢二次元，喜欢打游戏。男朋友不善言辞但是很温柔很聪明。我爸也是这样的闷葫芦，区别在于我爸玩红白机看变形金刚，男朋友玩Switch，看高达看EVA。我爸不懂自然科学，有时胡说八道，而男朋友是真懂。,0.12131883789173681,0.8828810091242195
婚恋的本质是交易，维系关系不是靠妥协而是靠规则。所谓上进心不就是以自身条件找不到已经成功的，退而求其次找一个未来拥有变现能力的吗。看看傅首尔,婚恋的本质是交易，维系关系不是靠妥协而是靠规则。所谓上进心不就是以自身条件找不到已经成功的，退而求其次找一个未来拥有变现能力的吗。看看傅首尔,0.34073961154861454,0.965775842307604
我只谈过三段恋爱 我还没有学会怎么爱人。。,我只谈过三段恋爱 我还没有学会怎么爱人。。,0.03422415769239588,0.6592603884513855
一定要记住:爱情是建立在一定物质条件以及有共同人生理想追求的基础上，形成的一种“愿意成为对方终身伴侣”的强烈意愿,一定要记住:爱情是建立在一定物质条件以及有共同人生理想追求的基础上，形成的一种“愿意成为对方终身伴侣”的强烈意愿,0.03422415769239588,0.965775842307604
